interval_start_time,X,Y,dateTimeDayofTheWeek,year,month,day,hour,minute,people
2020-04-24 7:35:00,10.73397929,59.91301053,6,2020,4,24,7,35,172
2020-04-24 7:40:00,10.73397929,59.91301053,6,2020,4,24,7,40,178
2020-04-24 7:45:00,10.73397929,59.91301053,6,2020,4,24,7,45,179
2020-04-24 7:50:00,10.73397929,59.91301053,6,2020,4,24,7,50,188
2020-04-24 7:55:00,10.73397929,59.91301053,6,2020,4,24,7,55,201
2020-04-24 8:00:00,10.73397929,59.91301053,6,2020,4,24,8,0,228
2020-04-24 8:05:00,10.73397929,59.91301053,6,2020,4,24,8,5,249
2020-04-24 8:10:00,10.73397929,59.91301053,6,2020,4,24,8,10,249
2020-04-24 8:15:00,10.73397929,59.91301053,6,2020,4,24,8,15,249
2020-04-24 8:20:00,10.73397929,59.91301053,6,2020,4,24,8,20,258
2020-04-24 8:25:00,10.73397929,59.91301053,6,2020,4,24,8,25,260
2020-04-24 8:30:00,10.73397929,59.91301053,6,2020,4,24,8,30,265
2020-04-24 8:35:00,10.73397929,59.91301053,6,2020,4,24,8,35,286
2020-04-24 8:40:00,10.73397929,59.91301053,6,2020,4,24,8,40,298
2020-04-24 8:45:00,10.73397929,59.91301053,6,2020,4,24,8,45,310
2020-04-24 8:50:00,10.73397929,59.91301053,6,2020,4,24,8,50,301
2020-04-24 8:55:00,10.73397929,59.91301053,6,2020,4,24,8,55,326
2020-04-24 9:00:00,10.73397929,59.91301053,6,2020,4,24,9,0,342
2020-04-24 9:05:00,10.73397929,59.91301053,6,2020,4,24,9,5,419
2020-04-24 9:10:00,10.73397929,59.91301053,6,2020,4,24,9,10,448
2020-04-24 9:15:00,10.73397929,59.91301053,6,2020,4,24,9,15,483
2020-04-24 9:20:00,10.73397929,59.91301053,6,2020,4,24,9,20,478
2020-04-24 9:25:00,10.73397929,59.91301053,6,2020,4,24,9,25,527
2020-04-24 9:30:00,10.73397929,59.91301053,6,2020,4,24,9,30,564
2020-04-24 9:35:00,10.73397929,59.91301053,6,2020,4,24,9,35,601
2020-04-24 9:40:00,10.73397929,59.91301053,6,2020,4,24,9,40,612
2020-04-24 9:45:00,10.73397929,59.91301053,6,2020,4,24,9,45,652
2020-04-24 9:50:00,10.73397929,59.91301053,6,2020,4,24,9,50,689
2020-04-24 9:55:00,10.73397929,59.91301053,6,2020,4,24,9,55,737
2020-04-24 10:00:00,10.73397929,59.91301053,6,2020,4,24,10,0,757
2020-04-24 10:05:00,10.73397929,59.91301053,6,2020,4,24,10,5,787
2020-04-24 10:10:00,10.73397929,59.91301053,6,2020,4,24,10,10,798
2020-04-24 10:15:00,10.73397929,59.91301053,6,2020,4,24,10,15,787
2020-04-24 10:20:00,10.73397929,59.91301053,6,2020,4,24,10,20,803
2020-04-24 10:25:00,10.73397929,59.91301053,6,2020,4,24,10,25,815
2020-04-24 10:30:00,10.73397929,59.91301053,6,2020,4,24,10,30,835
2020-04-24 10:35:00,10.73397929,59.91301053,6,2020,4,24,10,35,867
2020-04-24 10:40:00,10.73397929,59.91301053,6,2020,4,24,10,40,885
2020-04-24 10:45:00,10.73397929,59.91301053,6,2020,4,24,10,45,863
2020-04-24 10:50:00,10.73397929,59.91301053,6,2020,4,24,10,50,883
2020-04-24 10:55:00,10.73397929,59.91301053,6,2020,4,24,10,55,870
2020-04-24 11:00:00,10.73397929,59.91301053,6,2020,4,24,11,0,871
2020-04-24 11:05:00,10.73397929,59.91301053,6,2020,4,24,11,5,869
2020-04-24 11:10:00,10.73397929,59.91301053,6,2020,4,24,11,10,907
2020-04-24 11:15:00,10.73397929,59.91301053,6,2020,4,24,11,15,904
2020-04-24 11:20:00,10.73397929,59.91301053,6,2020,4,24,11,20,935
2020-04-24 11:25:00,10.73397929,59.91301053,6,2020,4,24,11,25,954
2020-04-24 11:30:00,10.73397929,59.91301053,6,2020,4,24,11,30,966
2020-04-24 11:35:00,10.73397929,59.91301053,6,2020,4,24,11,35,983
2020-04-24 11:40:00,10.73397929,59.91301053,6,2020,4,24,11,40,1013
2020-04-24 11:45:00,10.73397929,59.91301053,6,2020,4,24,11,45,1018
2020-04-24 11:50:00,10.73397929,59.91301053,6,2020,4,24,11,50,1024
2020-04-24 11:55:00,10.73397929,59.91301053,6,2020,4,24,11,55,1064
2020-04-24 12:00:00,10.73397929,59.91301053,6,2020,4,24,12,0,1060
2020-04-24 12:05:00,10.73397929,59.91301053,6,2020,4,24,12,5,1095
2020-04-24 12:10:00,10.73397929,59.91301053,6,2020,4,24,12,10,1065
2020-04-24 12:15:00,10.73397929,59.91301053,6,2020,4,24,12,15,1073
2020-04-24 12:20:00,10.73397929,59.91301053,6,2020,4,24,12,20,1071
2020-04-24 12:25:00,10.73397929,59.91301053,6,2020,4,24,12,25,1079
2020-04-24 12:30:00,10.73397929,59.91301053,6,2020,4,24,12,30,1062
2020-04-24 12:35:00,10.73397929,59.91301053,6,2020,4,24,12,35,1078
2020-04-24 12:40:00,10.73397929,59.91301053,6,2020,4,24,12,40,1067
2020-04-24 12:45:00,10.73397929,59.91301053,6,2020,4,24,12,45,1078
2020-04-24 12:50:00,10.73397929,59.91301053,6,2020,4,24,12,50,1102
2020-04-24 12:55:00,10.73397929,59.91301053,6,2020,4,24,12,55,1119
2020-04-24 13:00:00,10.73397929,59.91301053,6,2020,4,24,13,0,1118
2020-04-24 13:05:00,10.73397929,59.91301053,6,2020,4,24,13,5,1148
2020-04-24 13:10:00,10.73397929,59.91301053,6,2020,4,24,13,10,1142
2020-04-24 13:15:00,10.73397929,59.91301053,6,2020,4,24,13,15,1137
2020-04-24 13:20:00,10.73397929,59.91301053,6,2020,4,24,13,20,1140
2020-04-24 13:25:00,10.73397929,59.91301053,6,2020,4,24,13,25,1171
2020-04-24 13:30:00,10.73397929,59.91301053,6,2020,4,24,13,30,1166
2020-04-24 13:35:00,10.73397929,59.91301053,6,2020,4,24,13,35,1150
2020-04-24 13:40:00,10.73397929,59.91301053,6,2020,4,24,13,40,1183
2020-04-24 13:45:00,10.73397929,59.91301053,6,2020,4,24,13,45,1193
2020-04-24 13:50:00,10.73397929,59.91301053,6,2020,4,24,13,50,1193
2020-04-24 13:55:00,10.73397929,59.91301053,6,2020,4,24,13,55,1176
2020-04-24 14:00:00,10.73397929,59.91301053,6,2020,4,24,14,0,1133
2020-04-24 14:05:00,10.73397929,59.91301053,6,2020,4,24,14,5,1127
2020-04-24 14:10:00,10.73397929,59.91301053,6,2020,4,24,14,10,1127
2020-04-24 14:15:00,10.73397929,59.91301053,6,2020,4,24,14,15,1128
2020-04-24 14:20:00,10.73397929,59.91301053,6,2020,4,24,14,20,1082
2020-04-24 14:25:00,10.73397929,59.91301053,6,2020,4,24,14,25,1071
2020-04-24 14:30:00,10.73397929,59.91301053,6,2020,4,24,14,30,1014
2020-04-24 14:35:00,10.73397929,59.91301053,6,2020,4,24,14,35,1009
2020-04-24 14:40:00,10.73397929,59.91301053,6,2020,4,24,14,40,998
2020-04-24 14:45:00,10.73397929,59.91301053,6,2020,4,24,14,45,992
2020-04-24 14:50:00,10.73397929,59.91301053,6,2020,4,24,14,50,983
2020-04-24 14:55:00,10.73397929,59.91301053,6,2020,4,24,14,55,969
2020-04-24 15:00:00,10.73397929,59.91301053,6,2020,4,24,15,0,968
2020-04-24 15:05:00,10.73397929,59.91301053,6,2020,4,24,15,5,958
2020-04-24 15:10:00,10.73397929,59.91301053,6,2020,4,24,15,10,943
2020-04-24 15:15:00,10.73397929,59.91301053,6,2020,4,24,15,15,930
2020-04-24 15:20:00,10.73397929,59.91301053,6,2020,4,24,15,20,926
2020-04-24 15:25:00,10.73397929,59.91301053,6,2020,4,24,15,25,920
2020-04-24 15:30:00,10.73397929,59.91301053,6,2020,4,24,15,30,923
2020-04-24 15:35:00,10.73397929,59.91301053,6,2020,4,24,15,35,919
2020-04-24 15:40:00,10.73397929,59.91301053,6,2020,4,24,15,40,923
2020-04-24 15:45:00,10.73397929,59.91301053,6,2020,4,24,15,45,910
2020-04-24 15:50:00,10.73397929,59.91301053,6,2020,4,24,15,50,902
2020-04-24 15:55:00,10.73397929,59.91301053,6,2020,4,24,15,55,894
2020-04-24 16:00:00,10.73397929,59.91301053,6,2020,4,24,16,0,895
2020-04-24 16:05:00,10.73397929,59.91301053,6,2020,4,24,16,5,875
2020-04-24 16:10:00,10.73397929,59.91301053,6,2020,4,24,16,10,838
2020-04-24 16:15:00,10.73397929,59.91301053,6,2020,4,24,16,15,829
2020-04-24 16:20:00,10.73397929,59.91301053,6,2020,4,24,16,20,779
2020-04-24 16:25:00,10.73397929,59.91301053,6,2020,4,24,16,25,785
2020-04-24 16:30:00,10.73397929,59.91301053,6,2020,4,24,16,30,762
2020-04-24 16:35:00,10.73397929,59.91301053,6,2020,4,24,16,35,757
2020-04-24 16:40:00,10.73397929,59.91301053,6,2020,4,24,16,40,738
2020-04-24 16:45:00,10.73397929,59.91301053,6,2020,4,24,16,45,728
2020-04-24 16:50:00,10.73397929,59.91301053,6,2020,4,24,16,50,729
2020-04-24 16:55:00,10.73397929,59.91301053,6,2020,4,24,16,55,705
2020-04-24 17:00:00,10.73397929,59.91301053,6,2020,4,24,17,0,685
2020-04-24 17:05:00,10.73397929,59.91301053,6,2020,4,24,17,5,682
2020-04-24 17:10:00,10.73397929,59.91301053,6,2020,4,24,17,10,673
2020-04-24 17:15:00,10.73397929,59.91301053,6,2020,4,24,17,15,654
2020-04-24 17:20:00,10.73397929,59.91301053,6,2020,4,24,17,20,646
2020-04-24 17:25:00,10.73397929,59.91301053,6,2020,4,24,17,25,617
2020-04-24 17:30:00,10.73397929,59.91301053,6,2020,4,24,17,30,618
2020-04-24 17:35:00,10.73397929,59.91301053,6,2020,4,24,17,35,594
2020-04-24 17:40:00,10.73397929,59.91301053,6,2020,4,24,17,40,588
2020-04-24 17:45:00,10.73397929,59.91301053,6,2020,4,24,17,45,586
2020-04-24 17:50:00,10.73397929,59.91301053,6,2020,4,24,17,50,563
2020-04-24 17:55:00,10.73397929,59.91301053,6,2020,4,24,17,55,563
2020-04-24 18:00:00,10.73397929,59.91301053,6,2020,4,24,18,0,546
2020-04-24 18:05:00,10.73397929,59.91301053,6,2020,4,24,18,5,509
2020-04-24 18:10:00,10.73397929,59.91301053,6,2020,4,24,18,10,467
2020-04-24 18:15:00,10.73397929,59.91301053,6,2020,4,24,18,15,437
2020-04-24 18:20:00,10.73397929,59.91301053,6,2020,4,24,18,20,432
2020-04-24 18:25:00,10.73397929,59.91301053,6,2020,4,24,18,25,433
2020-04-24 18:30:00,10.73397929,59.91301053,6,2020,4,24,18,30,432
2020-04-24 18:35:00,10.73397929,59.91301053,6,2020,4,24,18,35,398
2020-04-24 18:40:00,10.73397929,59.91301053,6,2020,4,24,18,40,398
2020-04-24 18:45:00,10.73397929,59.91301053,6,2020,4,24,18,45,388
2020-04-24 18:50:00,10.73397929,59.91301053,6,2020,4,24,18,50,386
2020-04-24 18:55:00,10.73397929,59.91301053,6,2020,4,24,18,55,375
2020-04-24 19:00:00,10.73397929,59.91301053,6,2020,4,24,19,0,361
2020-04-24 19:05:00,10.73397929,59.91301053,6,2020,4,24,19,5,346
2020-04-24 19:10:00,10.73397929,59.91301053,6,2020,4,24,19,10,347
2020-04-24 19:15:00,10.73397929,59.91301053,6,2020,4,24,19,15,349
2020-04-24 19:20:00,10.73397929,59.91301053,6,2020,4,24,19,20,362
2020-04-24 19:25:00,10.73397929,59.91301053,6,2020,4,24,19,25,371
2020-04-24 19:30:00,10.73397929,59.91301053,6,2020,4,24,19,30,349
2020-04-24 19:35:00,10.73397929,59.91301053,6,2020,4,24,19,35,349
2020-04-24 19:40:00,10.73397929,59.91301053,6,2020,4,24,19,40,370
2020-04-24 19:45:00,10.73397929,59.91301053,6,2020,4,24,19,45,366
2020-04-24 19:50:00,10.73397929,59.91301053,6,2020,4,24,19,50,358
2020-04-24 19:55:00,10.73397929,59.91301053,6,2020,4,24,19,55,351
2020-04-24 20:00:00,10.73397929,59.91301053,6,2020,4,24,20,0,352
2020-04-24 20:05:00,10.73397929,59.91301053,6,2020,4,24,20,5,349
2020-04-24 20:10:00,10.73397929,59.91301053,6,2020,4,24,20,10,344
2020-04-24 20:15:00,10.73397929,59.91301053,6,2020,4,24,20,15,347
2020-04-24 20:20:00,10.73397929,59.91301053,6,2020,4,24,20,20,338
2020-04-24 20:25:00,10.73397929,59.91301053,6,2020,4,24,20,25,334
2020-04-24 20:30:00,10.73397929,59.91301053,6,2020,4,24,20,30,329
2020-04-24 20:35:00,10.73397929,59.91301053,6,2020,4,24,20,35,332
2020-04-24 20:40:00,10.73397929,59.91301053,6,2020,4,24,20,40,343
2020-04-24 20:45:00,10.73397929,59.91301053,6,2020,4,24,20,45,316
2020-04-24 20:50:00,10.73397929,59.91301053,6,2020,4,24,20,50,314
2020-04-24 20:55:00,10.73397929,59.91301053,6,2020,4,24,20,55,305
2020-04-24 21:00:00,10.73397929,59.91301053,6,2020,4,24,21,0,301
2020-04-24 21:05:00,10.73397929,59.91301053,6,2020,4,24,21,5,293
2020-04-24 21:10:00,10.73397929,59.91301053,6,2020,4,24,21,10,285
2020-04-24 21:15:00,10.73397929,59.91301053,6,2020,4,24,21,15,269
2020-04-24 21:20:00,10.73397929,59.91301053,6,2020,4,24,21,20,274
2020-04-24 21:25:00,10.73397929,59.91301053,6,2020,4,24,21,25,286
2020-04-24 21:30:00,10.73397929,59.91301053,6,2020,4,24,21,30,279
2020-04-24 21:35:00,10.73397929,59.91301053,6,2020,4,24,21,35,273
2020-04-24 21:40:00,10.73397929,59.91301053,6,2020,4,24,21,40,264
2020-04-24 21:45:00,10.73397929,59.91301053,6,2020,4,24,21,45,264
2020-04-24 21:50:00,10.73397929,59.91301053,6,2020,4,24,21,50,264
2020-04-24 21:55:00,10.73397929,59.91301053,6,2020,4,24,21,55,257
2020-04-24 22:00:00,10.73397929,59.91301053,6,2020,4,24,22,0,259
2020-04-24 22:05:00,10.73397929,59.91301053,6,2020,4,24,22,5,249
2020-04-24 22:10:00,10.73397929,59.91301053,6,2020,4,24,22,10,242
2020-04-24 22:15:00,10.73397929,59.91301053,6,2020,4,24,22,15,235
2020-04-24 22:20:00,10.73397929,59.91301053,6,2020,4,24,22,20,254
2020-04-24 22:25:00,10.73397929,59.91301053,6,2020,4,24,22,25,249
2020-04-24 22:30:00,10.73397929,59.91301053,6,2020,4,24,22,30,247
2020-04-24 22:35:00,10.73397929,59.91301053,6,2020,4,24,22,35,234
2020-04-24 22:40:00,10.73397929,59.91301053,6,2020,4,24,22,40,237
2020-04-24 22:45:00,10.73397929,59.91301053,6,2020,4,24,22,45,238
2020-04-24 22:50:00,10.73397929,59.91301053,6,2020,4,24,22,50,235
2020-04-24 22:55:00,10.73397929,59.91301053,6,2020,4,24,22,55,233
2020-04-24 23:00:00,10.73397929,59.91301053,6,2020,4,24,23,0,237
2020-04-24 23:05:00,10.73397929,59.91301053,6,2020,4,24,23,5,218
2020-04-24 23:10:00,10.73397929,59.91301053,6,2020,4,24,23,10,216
2020-04-24 23:15:00,10.73397929,59.91301053,6,2020,4,24,23,15,220
2020-04-24 23:20:00,10.73397929,59.91301053,6,2020,4,24,23,20,225
2020-04-24 23:25:00,10.73397929,59.91301053,6,2020,4,24,23,25,220
2020-04-24 23:30:00,10.73397929,59.91301053,6,2020,4,24,23,30,221
2020-04-24 23:35:00,10.73397929,59.91301053,6,2020,4,24,23,35,215
2020-04-24 23:40:00,10.73397929,59.91301053,6,2020,4,24,23,40,202
2020-04-24 23:45:00,10.73397929,59.91301053,6,2020,4,24,23,45,196
2020-04-24 23:50:00,10.73397929,59.91301053,6,2020,4,24,23,50,191
2020-04-24 23:55:00,10.73397929,59.91301053,6,2020,4,24,23,55,181
2020-04-25 0:00:00,10.73397929,59.91301053,7,2020,4,25,0,0,214
2020-04-25 0:05:00,10.73397929,59.91301053,7,2020,4,25,0,5,215
2020-04-25 0:10:00,10.73397929,59.91301053,7,2020,4,25,0,10,233
2020-04-25 0:15:00,10.73397929,59.91301053,7,2020,4,25,0,15,234
2020-04-25 0:20:00,10.73397929,59.91301053,7,2020,4,25,0,20,224
2020-04-25 0:25:00,10.73397929,59.91301053,7,2020,4,25,0,25,206
2020-04-25 0:30:00,10.73397929,59.91301053,7,2020,4,25,0,30,194
2020-04-25 0:35:00,10.73397929,59.91301053,7,2020,4,25,0,35,169
2020-04-25 0:40:00,10.73397929,59.91301053,7,2020,4,25,0,40,168
2020-04-25 0:45:00,10.73397929,59.91301053,7,2020,4,25,0,45,167
2020-04-25 0:50:00,10.73397929,59.91301053,7,2020,4,25,0,50,151
2020-04-25 0:55:00,10.73397929,59.91301053,7,2020,4,25,0,55,143
2020-04-25 1:00:00,10.73397929,59.91301053,7,2020,4,25,1,0,152
2020-04-25 1:05:00,10.73397929,59.91301053,7,2020,4,25,1,5,154
2020-04-25 1:10:00,10.73397929,59.91301053,7,2020,4,25,1,10,148
2020-04-25 1:15:00,10.73397929,59.91301053,7,2020,4,25,1,15,151
2020-04-25 1:20:00,10.73397929,59.91301053,7,2020,4,25,1,20,152
2020-04-25 1:25:00,10.73397929,59.91301053,7,2020,4,25,1,25,142
2020-04-25 1:30:00,10.73397929,59.91301053,7,2020,4,25,1,30,137
2020-04-25 1:35:00,10.73397929,59.91301053,7,2020,4,25,1,35,136
2020-04-25 1:40:00,10.73397929,59.91301053,7,2020,4,25,1,40,127
2020-04-25 1:45:00,10.73397929,59.91301053,7,2020,4,25,1,45,111
2020-04-25 1:50:00,10.73397929,59.91301053,7,2020,4,25,1,50,97
2020-04-25 1:55:00,10.73397929,59.91301053,7,2020,4,25,1,55,70
2020-04-25 2:00:00,10.73397929,59.91301053,7,2020,4,25,2,0,13
2020-04-25 2:05:00,10.73397929,59.91301053,7,2020,4,25,2,5,20
2020-04-25 2:10:00,10.73397929,59.91301053,7,2020,4,25,2,10,17
2020-04-25 2:15:00,10.73397929,59.91301053,7,2020,4,25,2,15,22
2020-04-25 2:20:00,10.73397929,59.91301053,7,2020,4,25,2,20,18
2020-04-25 2:25:00,10.73397929,59.91301053,7,2020,4,25,2,25,22
2020-04-25 2:30:00,10.73397929,59.91301053,7,2020,4,25,2,30,29
2020-04-25 2:35:00,10.73397929,59.91301053,7,2020,4,25,2,35,28
2020-04-25 2:40:00,10.73397929,59.91301053,7,2020,4,25,2,40,30
2020-04-25 2:45:00,10.73397929,59.91301053,7,2020,4,25,2,45,25
2020-04-25 2:50:00,10.73397929,59.91301053,7,2020,4,25,2,50,28
2020-04-25 2:55:00,10.73397929,59.91301053,7,2020,4,25,2,55,28
2020-04-25 3:00:00,10.73397929,59.91301053,7,2020,4,25,3,0,25
2020-04-25 3:05:00,10.73397929,59.91301053,7,2020,4,25,3,5,29
2020-04-25 3:10:00,10.73397929,59.91301053,7,2020,4,25,3,10,29
2020-04-25 3:15:00,10.73397929,59.91301053,7,2020,4,25,3,15,29
2020-04-25 3:20:00,10.73397929,59.91301053,7,2020,4,25,3,20,29
2020-04-25 3:25:00,10.73397929,59.91301053,7,2020,4,25,3,25,29
2020-04-25 3:30:00,10.73397929,59.91301053,7,2020,4,25,3,30,29
2020-04-25 3:35:00,10.73397929,59.91301053,7,2020,4,25,3,35,29
2020-04-25 3:40:00,10.73397929,59.91301053,7,2020,4,25,3,40,29
2020-04-25 3:45:00,10.73397929,59.91301053,7,2020,4,25,3,45,32
2020-04-25 3:50:00,10.73397929,59.91301053,7,2020,4,25,3,50,32
2020-04-25 3:55:00,10.73397929,59.91301053,7,2020,4,25,3,55,29
2020-04-25 4:00:00,10.73397929,59.91301053,7,2020,4,25,4,0,25
2020-04-25 4:05:00,10.73397929,59.91301053,7,2020,4,25,4,5,27
2020-04-25 4:10:00,10.73397929,59.91301053,7,2020,4,25,4,10,24
2020-04-25 4:15:00,10.73397929,59.91301053,7,2020,4,25,4,15,24
2020-04-25 4:20:00,10.73397929,59.91301053,7,2020,4,25,4,20,24
2020-04-25 4:25:00,10.73397929,59.91301053,7,2020,4,25,4,25,26
2020-04-25 4:30:00,10.73397929,59.91301053,7,2020,4,25,4,30,29
2020-04-25 4:35:00,10.73397929,59.91301053,7,2020,4,25,4,35,29
2020-04-25 4:40:00,10.73397929,59.91301053,7,2020,4,25,4,40,27
2020-04-25 4:45:00,10.73397929,59.91301053,7,2020,4,25,4,45,27
2020-04-25 4:50:00,10.73397929,59.91301053,7,2020,4,25,4,50,27
2020-04-25 4:55:00,10.73397929,59.91301053,7,2020,4,25,4,55,27
2020-04-25 5:00:00,10.73397929,59.91301053,7,2020,4,25,5,0,28
2020-04-25 5:05:00,10.73397929,59.91301053,7,2020,4,25,5,5,28
2020-04-25 5:10:00,10.73397929,59.91301053,7,2020,4,25,5,10,33
2020-04-25 5:15:00,10.73397929,59.91301053,7,2020,4,25,5,15,34
2020-04-25 5:20:00,10.73397929,59.91301053,7,2020,4,25,5,20,34
2020-04-25 5:25:00,10.73397929,59.91301053,7,2020,4,25,5,25,41
2020-04-25 5:30:00,10.73397929,59.91301053,7,2020,4,25,5,30,36
2020-04-25 5:35:00,10.73397929,59.91301053,7,2020,4,25,5,35,36
2020-04-25 5:40:00,10.73397929,59.91301053,7,2020,4,25,5,40,28
2020-04-25 5:45:00,10.73397929,59.91301053,7,2020,4,25,5,45,28
2020-04-25 5:50:00,10.73397929,59.91301053,7,2020,4,25,5,50,27
2020-04-25 5:55:00,10.73397929,59.91301053,7,2020,4,25,5,55,27
2020-04-25 6:00:00,10.73397929,59.91301053,7,2020,4,25,6,0,29
2020-04-25 6:05:00,10.73397929,59.91301053,7,2020,4,25,6,5,29
2020-04-25 6:10:00,10.73397929,59.91301053,7,2020,4,25,6,10,33
2020-04-25 6:15:00,10.73397929,59.91301053,7,2020,4,25,6,15,33
2020-04-25 6:20:00,10.73397929,59.91301053,7,2020,4,25,6,20,38
2020-04-25 6:25:00,10.73397929,59.91301053,7,2020,4,25,6,25,44
2020-04-25 6:30:00,10.73397929,59.91301053,7,2020,4,25,6,30,40
2020-04-25 6:35:00,10.73397929,59.91301053,7,2020,4,25,6,35,35
2020-04-25 6:40:00,10.73397929,59.91301053,7,2020,4,25,6,40,41
2020-04-25 6:45:00,10.73397929,59.91301053,7,2020,4,25,6,45,46
2020-04-25 6:50:00,10.73397929,59.91301053,7,2020,4,25,6,50,50
2020-04-25 6:55:00,10.73397929,59.91301053,7,2020,4,25,6,55,61
2020-04-25 7:00:00,10.73397929,59.91301053,7,2020,4,25,7,0,61
2020-04-25 7:05:00,10.73397929,59.91301053,7,2020,4,25,7,5,56
2020-04-25 7:10:00,10.73397929,59.91301053,7,2020,4,25,7,10,61
2020-04-25 7:15:00,10.73397929,59.91301053,7,2020,4,25,7,15,54
2020-04-25 7:20:00,10.73397929,59.91301053,7,2020,4,25,7,20,54
2020-04-25 7:25:00,10.73397929,59.91301053,7,2020,4,25,7,25,57
2020-04-25 7:30:00,10.73397929,59.91301053,7,2020,4,25,7,30,64
2020-04-25 7:35:00,10.73397929,59.91301053,7,2020,4,25,7,35,61
2020-04-25 7:40:00,10.73397929,59.91301053,7,2020,4,25,7,40,64
2020-04-25 7:45:00,10.73397929,59.91301053,7,2020,4,25,7,45,73
2020-04-25 7:50:00,10.73397929,59.91301053,7,2020,4,25,7,50,82
2020-04-25 7:55:00,10.73397929,59.91301053,7,2020,4,25,7,55,81
2020-04-25 8:00:00,10.73397929,59.91301053,7,2020,4,25,8,0,68
2020-04-25 8:05:00,10.73397929,59.91301053,7,2020,4,25,8,5,67
2020-04-25 8:10:00,10.73397929,59.91301053,7,2020,4,25,8,10,66
2020-04-25 8:15:00,10.73397929,59.91301053,7,2020,4,25,8,15,58
2020-04-25 8:20:00,10.73397929,59.91301053,7,2020,4,25,8,20,77
2020-04-25 8:25:00,10.73397929,59.91301053,7,2020,4,25,8,25,88
2020-04-25 8:30:00,10.73397929,59.91301053,7,2020,4,25,8,30,94
2020-04-25 8:35:00,10.73397929,59.91301053,7,2020,4,25,8,35,78
2020-04-25 8:40:00,10.73397929,59.91301053,7,2020,4,25,8,40,62
2020-04-25 8:45:00,10.73397929,59.91301053,7,2020,4,25,8,45,76
2020-04-25 8:50:00,10.73397929,59.91301053,7,2020,4,25,8,50,93
2020-04-25 8:55:00,10.73397929,59.91301053,7,2020,4,25,8,55,90
2020-04-25 9:00:00,10.73397929,59.91301053,7,2020,4,25,9,0,93
2020-04-25 9:05:00,10.73397929,59.91301053,7,2020,4,25,9,5,94
2020-04-25 9:10:00,10.73397929,59.91301053,7,2020,4,25,9,10,104
2020-04-25 9:15:00,10.73397929,59.91301053,7,2020,4,25,9,15,110
2020-04-25 9:20:00,10.73397929,59.91301053,7,2020,4,25,9,20,118
2020-04-25 9:25:00,10.73397929,59.91301053,7,2020,4,25,9,25,121
2020-04-25 9:30:00,10.73397929,59.91301053,7,2020,4,25,9,30,145
2020-04-25 9:35:00,10.73397929,59.91301053,7,2020,4,25,9,35,149
2020-04-25 9:40:00,10.73397929,59.91301053,7,2020,4,25,9,40,161
2020-04-25 9:45:00,10.73397929,59.91301053,7,2020,4,25,9,45,178
2020-04-25 9:50:00,10.73397929,59.91301053,7,2020,4,25,9,50,199
2020-04-25 9:55:00,10.73397929,59.91301053,7,2020,4,25,9,55,213
2020-04-25 10:00:00,10.73397929,59.91301053,7,2020,4,25,10,0,225
2020-04-25 10:05:00,10.73397929,59.91301053,7,2020,4,25,10,5,226
2020-04-25 10:10:00,10.73397929,59.91301053,7,2020,4,25,10,10,231
2020-04-25 10:15:00,10.73397929,59.91301053,7,2020,4,25,10,15,245
2020-04-25 10:20:00,10.73397929,59.91301053,7,2020,4,25,10,20,256
2020-04-25 10:25:00,10.73397929,59.91301053,7,2020,4,25,10,25,259
2020-04-25 10:30:00,10.73397929,59.91301053,7,2020,4,25,10,30,242
2020-04-25 10:35:00,10.73397929,59.91301053,7,2020,4,25,10,35,251
2020-04-25 10:40:00,10.73397929,59.91301053,7,2020,4,25,10,40,262
2020-04-25 10:45:00,10.73397929,59.91301053,7,2020,4,25,10,45,285
2020-04-25 10:50:00,10.73397929,59.91301053,7,2020,4,25,10,50,313
2020-04-25 10:55:00,10.73397929,59.91301053,7,2020,4,25,10,55,328
2020-04-25 11:00:00,10.73397929,59.91301053,7,2020,4,25,11,0,334
2020-04-25 11:05:00,10.73397929,59.91301053,7,2020,4,25,11,5,345
2020-04-25 11:10:00,10.73397929,59.91301053,7,2020,4,25,11,10,366
2020-04-25 11:15:00,10.73397929,59.91301053,7,2020,4,25,11,15,370
2020-04-25 11:20:00,10.73397929,59.91301053,7,2020,4,25,11,20,378
2020-04-25 11:25:00,10.73397929,59.91301053,7,2020,4,25,11,25,382
2020-04-25 11:30:00,10.73397929,59.91301053,7,2020,4,25,11,30,393
2020-04-25 11:35:00,10.73397929,59.91301053,7,2020,4,25,11,35,420
2020-04-25 11:40:00,10.73397929,59.91301053,7,2020,4,25,11,40,410
